No	Species	Species_ID	Location	Lat_min	Lat_max	Lat_mean	Lon_min	Lon_max	Lon_mean	Year_min	Year_max	Depth_min_m	Depth_max_m	Spp_depth_min	Spp_depth_max	SST_WOA	min_WOASST	max_WOASST	cv_WOASST	BT_WOA	min_WOABT	max_WOABT	cv_WOABT	mean_chla	min_chla	max_chla	cv_chla	BT_WOA_spp_depth	min_WOABT_spp_depth	max_WOABT_spp_depth	cv_WOABT_spp_depth
712	Hemilepidotus_jordani	141	Eastern_Bering_Sea	56	62	59	-172	-158	-165	2005	2008	50	200	NA	NA	3.685263598	2.291	6.31	0.221645991	NA	NA	NA	NA	2.220546769	0.983068739	10.0009386	0.348322849	2.225027197	-1.265	5.394	0.613197039
713	Hemilepidotus_jordani	141	Aleutian_Islands	52.6	55.6	54.1	-170.2	-163	-166.6	2005	2008	50	200	NA	NA	5.781228013	5.13	6.521	0.066755198	NA	NA	NA	NA	1.861792432	0.514604587	3.537159187	0.345832314	4.190423453	3.695	5.993	0.086488795
714	Hemilepidotus_jordani	141	Aleutian_Islands	52.6	55.6	54.1	-170.2	-163	-166.6	2005	2008	50	200	NA	NA	5.781228013	5.13	6.521	0.066755198	NA	NA	NA	NA	1.861792432	0.514604587	3.537159187	0.345832314	4.190423453	3.695	5.993	0.086488795
715	Hemilepidotus_jordani	141	Aleutian_Islands	52.6	55.6	54.1	-170.2	-163	-166.6	2005	2008	50	200	NA	NA	5.781228013	5.13	6.521	0.066755198	NA	NA	NA	NA	1.861792432	0.514604587	3.537159187	0.345832314	4.190423453	3.695	5.993	0.086488795
716	Scomber_japonicus	142	northern_Kyushu_Japan	32	35	33.5	127	130	128.5	2000	2001	50	200	NA	NA	20.0868	17.617	21.77	0.053116379	NA	NA	NA	NA	0.672384876	0.354641038	2.430157842	0.53999479	15.526075	5.659	19.816	0.096216899
717	Scomber_japonicus	142	northern_Kyushu_Japan	32	35	33.5	127	130	128.5	2000	2001	50	200	NA	NA	20.0868	17.617	21.77	0.053116379	NA	NA	NA	NA	0.672384876	0.354641038	2.430157842	0.53999479	15.526075	5.659	19.816	0.096216899
718	Scomber_japonicus	142	northern_Kyushu_Japan	32	35	33.5	127	130	128.5	2000	2001	50	200	NA	NA	20.0868	17.617	21.77	0.053116379	NA	NA	NA	NA	0.672384876	0.354641038	2.430157842	0.53999479	15.526075	5.659	19.816	0.096216899
719	Scomberomorus_commerson	143	Iran	25.5	27.2	26.35	52.8	58	55.4	2003	2005	10	70	NA	NA	27.44765476	26.695	28.226	0.010020637	NA	NA	NA	NA	2.09618759	1.127082602	3.769854461	0.31539908	23.11540476	20.843	27.359	0.072485252
720	Carcharhinus_obscurus	144	Western_Australia	-29	-20	-24.5	112.5	114.3	113.4	1994	1997	15	18	NA	NA	23.98850515	21.643	26.139	0.056620535	NA	NA	NA	NA	0.34304062	0.157852206	3.691042378	1.260611606	23.91810825	21.579	26.03	0.056010553
721	Carcharhinus_obscurus	144	Western_Australia	-29	-20	-24.5	112.5	114.3	113.4	1994	1997	15	18	NA	NA	23.98850515	21.643	26.139	0.056620535	NA	NA	NA	NA	0.34304062	0.157852206	3.691042378	1.260611606	23.91810825	21.579	26.03	0.056010553
722	Carcharhinus_obscurus	144	Western_Australia	-29	-20	-24.5	112.5	114.3	113.4	1994	1997	15	18	NA	NA	23.98850515	21.643	26.139	0.056620535	NA	NA	NA	NA	0.34304062	0.157852206	3.691042378	1.260611606	23.91810825	21.579	26.03	0.056010553
723	Dasyatis_dipterura	145	Baja_California_Sur_Mexico	24.33	25	24.665	-112.33	-111.33	-111.83	1998	2001	10	335	NA	NA	21.365	21.365	21.365	NA	NA	NA	NA	NA	1.724314998	1.126554335	2.32207566	0.490259168	11.941	11.941	11.941	NA
724	Dasyatis_dipterura	145	Baja_California_Sur_Mexico	24.33	25	24.665	-112.33	-111.33	-111.83	1998	2001	10	335	NA	NA	21.365	21.365	21.365	NA	NA	NA	NA	NA	1.724314998	1.126554335	2.32207566	0.490259168	11.941	11.941	11.941	NA
725	Girella_elevata	146	Central_Australia	-34.6	-24.04	-29.32	150.9	151.21	153.5	2009	2012	0	25	NA	NA	19.991	19.795	20.229	0.007633024	NA	NA	NA	NA	0.310889655	0.281315969	0.403483365	0.123995778	19.69655556	19.459	19.917	0.00831921
726	Girella_elevata	146	Central_Australia	-34.6	-24.04	-29.32	150.9	151.21	153.5	2009	2012	0	25	NA	NA	19.991	19.795	20.229	0.007633024	NA	NA	NA	NA	0.310889655	0.281315969	0.403483365	0.123995778	19.69655556	19.459	19.917	0.00831921
727	Girella_elevata	146	Central_Australia	-34.6	-24.04	-29.32	150.9	151.21	153.5	2009	2012	0	25	NA	NA	19.991	19.795	20.229	0.007633024	NA	NA	NA	NA	0.310889655	0.281315969	0.403483365	0.123995778	19.69655556	19.459	19.917	0.00831921
728	Girella_elevata	146	SE_Australia	-37.27	-36.72	-36.995	149.99	150.06	150.025	2009	2012	0	25	NA	NA	18.658	18.473	18.886	0.006973702	NA	NA	NA	NA	0.652076793	0.411492857	1.480291415	0.580737473	18.31566667	18.076	18.586	0.008776756
729	Girella_elevata	146	SE_Australia	-37.27	-36.72	-36.995	149.99	150.06	150.025	2009	2012	0	25	NA	NA	18.658	18.473	18.886	0.006973702	NA	NA	NA	NA	0.652076793	0.411492857	1.480291415	0.580737473	18.31566667	18.076	18.586	0.008776756
730	Girella_elevata	146	SE_Australia	-37.27	-36.72	-36.995	149.99	150.06	150.025	2009	2012	0	25	NA	NA	18.658	18.473	18.886	0.006973702	NA	NA	NA	NA	0.652076793	0.411492857	1.480291415	0.580737473	18.31566667	18.076	18.586	0.008776756
731	Symbolophorus_californiensis	147	NW_Pacific	32	39	35.5	141.5	151.66	146.58	1997	2003	208	286	NA	NA	19.8253531	13.936	22.548	0.112812195	NA	NA	NA	NA	0.294031953	0.125635603	0.934333742	0.544479832	11.96997472	3.907	17.035	0.347562197
732	Ceratoscopelus_warmingii	148	NW_Pacific	32	39	35.5	141.5	151.66	146.58	1997	2003	208	286	NA	NA	19.8253531	13.936	22.548	0.112812195	NA	NA	NA	NA	0.294031953	0.125635603	0.934333742	0.544479832	11.96997472	3.907	17.035	0.347562197
733	Sebastes_aurora	149	NE_Pacific	42	46.25	44.125	-125	-124	-124.5	2003	2006	225	443	NA	NA	11.9765	11.389	12.413	0.023620567	NA	NA	NA	NA	2.469117204	0.839948362	7.037294808	0.678970974	7.154055556	5.505	9.33	0.186361084
734	Sebastes_aurora	149	NE_Pacific	42	46.25	44.125	-125	-124	-124.5	2003	2006	225	443	NA	NA	11.9765	11.389	12.413	0.023620567	NA	NA	NA	NA	2.469117204	0.839948362	7.037294808	0.678970974	7.154055556	5.505	9.33	0.186361084
735	Sebastes_aurora	149	NE_Pacific	42	46.25	44.125	-125	-124	-124.5	2003	2006	225	443	NA	NA	11.9765	11.389	12.413	0.023620567	NA	NA	NA	NA	2.469117204	0.839948362	7.037294808	0.678970974	7.154055556	5.505	9.33	0.186361084
736	Salarias_patzneri	150	Lizard_Island	14.25	14.25	14.25	145.47	145.47	145.47	1997	2000	0	5	NA	NA	28.48177778	28.469	28.496	0.000299353	NA	NA	NA	NA	0.04259847	0.040822714	0.044718397	0.030483867	28.47844444	28.462	28.492	0.000326634
737	Thunnus_alalunga	151	SW_Pacific	-37	-14	-25.5	-175	150	162.5	2009	2010	NA	250	NA	NA	21.9629854	12.632	28.782	0.148486907	NA	NA	NA	NA	0.158696612	0.025300198	13.25603995	2.851701368	14.73677406	5.76	28.565	0.191396126
738	Thunnus_alalunga	151	SW_Pacific	-37	-14	-25.5	-175	150	162.5	2009	2010	NA	250	NA	NA	21.9629854	12.632	28.782	0.148486907	NA	NA	NA	NA	0.158696612	0.025300198	13.25603995	2.851701368	14.73677406	5.76	28.565	0.191396126
739	Thunnus_alalunga	151	S_central_Pacific	-25	-14	-19.5	-175	-140	-157.5	2009	2010	NA	250	NA	NA	26.45713628	23.621	28.629	0.051035153	NA	NA	NA	NA	0.051770349	0.033940357	0.391853628	0.359520599	19.01100081	16.951	26.173	0.042949913
740	Thunnus_alalunga	151	S_central_Pacific	-25	-14	-19.5	-175	-140	-157.5	2009	2010	NA	250	NA	NA	26.45713628	23.621	28.629	0.051035153	NA	NA	NA	NA	0.051770349	0.033940357	0.391853628	0.359520599	19.01100081	16.951	26.173	0.042949913
741	Thunnus_alalunga	151	SE_Pacific	-33	-14	-23.5	-140	-125	-132.5	2009	2010	NA	250	NA	NA	24.36600592	19.058	27.825	0.100205079	NA	NA	NA	NA	0.048795207	0.027958405	0.145093341	0.394733291	17.35589211	12.753	19.932	0.117435232
742	Thunnus_alalunga	151	SE_Pacific	-33	-14	-23.5	-140	-125	-132.5	2009	2010	NA	250	NA	NA	24.36600592	19.058	27.825	0.100205079	NA	NA	NA	NA	0.048795207	0.027958405	0.145093341	0.394733291	17.35589211	12.753	19.932	0.117435232
743	Thunnus_albacares	152	Central_Pacific	-20	10	-5	-135	130	-132.5	1991	1991	1	250	NA	NA	26.46728495	15.701	30.327	0.078064576	NA	NA	NA	NA	0.249809228	0.039197746	41.19237866	3.290387301	13.45367035	9.581	29.713	0.262995982
744	Thunnus_albacares	152	Central_Pacific	-20	10	-5	-135	130	-132.5	1991	1991	1	250	NA	NA	26.46728495	15.701	30.327	0.078064576	NA	NA	NA	NA	0.249809228	0.039197746	41.19237866	3.290387301	13.45367035	9.581	29.713	0.262995982
745	Ilisha_elongata	153	Shandong	36.75	37.58	37.165	119.42	122.37	122.5	1982	1984	5	20	NA	NA	12.508	12.508	12.508	NA	NA	NA	NA	NA	5.940793348	5.033813618	7.453911282	0.166001365	12.001	12.001	12.001	NA
746	Ilisha_elongata	153	Ariake_Sound	32.45	33.18	32.815	130	130.83	130.725	1996	1997	5	20	NA	NA	21.094	21.094	21.094	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.704	20.704	20.704	NA
747	Ilisha_elongata	153	Minjiang	25.5	26.5	26	119.67	120.5	120.085	1982	1982	5	20	NA	NA	21.5319	21.022	22.104	0.015637363	NA	NA	NA	NA	2.309047082	0.938047752	4.04805809	0.406147144	21.3961	20.909	21.93	0.015721027
748	Ilisha_elongata	153	Xiamen	24.33	24.4	24.365	118.08	118.2	118.14	1992	1992	5	20	NA	NA	22.66511111	21.668	23.411	0.023786225	NA	NA	NA	NA	1.603502879	0.739473115	3.84120524	0.62927129	22.34444444	21.304	23.12	0.024723893
749	Ilisha_elongata	153	Zhujiang	22	22.33	22.165	113.75	114.5	114.125	1997	1998	5	20	NA	NA	24.81388889	24.514	25.122	0.009032945	NA	NA	NA	NA	0.996054291	0.374565938	2.864804237	0.813805573	24.21922222	23.834	24.558	0.009222496
750	Thunnus_albacares	152	E_Central_Pacific	-13	5	-4	-153	-135	-144	2006	2006	1	250	NA	NA	27.38566274	25.285	28.808	0.027109568	NA	NA	NA	NA	0.153787757	0.07119819	0.304561286	0.207206166	13.20775497	10.082	19.048	0.167074678
751	Microstomus_pacificus	154	Gulf_of_Alaska	55.25	59.5	57.375	-156	-147	-151.5	2000	2001	NA	600	NA	NA	7.26540202	6.665	8.023	0.041593712	NA	NA	NA	NA	1.654733866	0.459572063	5.111860483	0.413280492	4.530589899	3.359	7.013	0.23354566
752	Sebastes_pinniger	155	Monterey	36	40.5	38.25	-129	-122.5	-125.75	2003	2008	NA	NA	90	270	13.98147722	11.483	16.031	0.068096955	NA	NA	NA	NA	0.69531466	0.182825325	8.546394488	1.234517276	7.548278177	7.002	11.605	0.065170569
753	Sebastes_pinniger	155	Monterey	36	40.5	38.25	-129	-122.5	-125.75	2003	2008	NA	NA	90	270	13.98147722	11.483	16.031	0.068096955	NA	NA	NA	NA	0.69531466	0.182825325	8.546394488	1.234517276	7.548278177	7.002	11.605	0.065170569
754	Sebastes_pinniger	155	Eureka	40.5	43	41.75	-129	-124	-126.5	2003	2008	NA	NA	90	270	12.88072193	10.947	14.067	0.05665135	NA	NA	NA	NA	0.748887646	0.29519458	6.244719458	1.071941856	7.039208556	6.843	9.4	0.058109557
755	Sebastes_pinniger	155	Eureka	40.5	43	41.75	-129	-124	-126.5	2003	2008	NA	NA	90	270	12.88072193	10.947	14.067	0.05665135	NA	NA	NA	NA	0.748887646	0.29519458	6.244719458	1.071941856	7.039208556	6.843	9.4	0.058109557
756	Sebastes_pinniger	155	Columbia	43	47.5	45.25	-129	-124	-126.5	2003	2008	NA	NA	90	270	12.51001714	11.389	13.392	0.034892782	NA	NA	NA	NA	0.958257831	0.320467587	9.450062706	1.403141397	6.853422857	6.241	10.117	0.084276365
757	Sebastes_pinniger	155	Columbia	43	47.5	45.25	-129	-124	-126.5	2003	2008	NA	NA	90	270	12.51001714	11.389	13.392	0.034892782	NA	NA	NA	NA	0.958257831	0.320467587	9.450062706	1.403141397	6.853422857	6.241	10.117	0.084276365
758	Sebastes_pinniger	155	Vancouver	47.3	48.5	47.9	-127	-124	-125.5	2003	2008	NA	NA	90	270	11.49825	10.897	11.988	0.025332421	NA	NA	NA	NA	2.480638102	0.51936219	9.450062706	0.828688647	6.964208333	6.422	9.574	0.10341192
759	Sebastes_pinniger	155	Vancouver	47.3	48.5	47.9	-127	-124	-125.5	2003	2008	NA	NA	90	270	11.49825	10.897	11.988	0.025332421	NA	NA	NA	NA	2.480638102	0.51936219	9.450062706	0.828688647	6.964208333	6.422	9.574	0.10341192
760	Sebastes_entomelas	156	Monterey	36	40.5	38.25	-129	-122.5	-125.75	2003	2008	NA	NA	0	549	13.98147722	11.483	16.031	0.068096955	NA	NA	NA	NA	0.69531466	0.182825325	8.546394488	1.234517276	5.510335731	5.021	11.605	0.152868574
761	Sebastes_entomelas	156	Monterey	36	40.5	38.25	-129	-122.5	-125.75	2003	2008	NA	NA	0	549	13.98147722	11.483	16.031	0.068096955	NA	NA	NA	NA	0.69531466	0.182825325	8.546394488	1.234517276	5.510335731	5.021	11.605	0.152868574
762	Sebastes_entomelas	156	Eureka	40.5	43	41.75	-129	-124	-126.5	2003	2008	NA	NA	0	549	12.88072193	10.947	14.067	0.05665135	NA	NA	NA	NA	0.748887646	0.29519458	6.244719458	1.071941856	5.300197861	4.991	9.4	0.15206118
763	Sebastes_entomelas	156	Eureka	40.5	43	41.75	-129	-124	-126.5	2003	2008	NA	NA	0	549	12.88072193	10.947	14.067	0.05665135	NA	NA	NA	NA	0.748887646	0.29519458	6.244719458	1.071941856	5.300197861	4.991	9.4	0.15206118
764	Sebastes_entomelas	156	Columbia	43	47.5	45.25	-129	-124	-126.5	2003	2008	NA	NA	0	549	12.51001714	11.389	13.392	0.034892782	NA	NA	NA	NA	0.958257831	0.320467587	9.450062706	1.403141397	5.341445714	4.61	10.117	0.204404056
765	Sebastes_entomelas	156	Columbia	43	47.5	45.25	-129	-124	-126.5	2003	2008	NA	NA	0	549	12.51001714	11.389	13.392	0.034892782	NA	NA	NA	NA	0.958257831	0.320467587	9.450062706	1.403141397	5.341445714	4.61	10.117	0.204404056
766	Sebastes_entomelas	156	Vancouver	47.3	48.5	47.9	-127	-124	-125.5	2003	2008	NA	NA	0	549	11.49825	10.897	11.988	0.025332421	NA	NA	NA	NA	2.480638102	0.51936219	9.450062706	0.828688647	5.880354167	4.831	9.574	0.239525579
767	Sebastes_entomelas	156	Vancouver	47.3	48.5	47.9	-127	-124	-125.5	2003	2008	NA	NA	0	549	11.49825	10.897	11.988	0.025332421	NA	NA	NA	NA	2.480638102	0.51936219	9.450062706	0.828688647	5.880354167	4.831	9.574	0.239525579
768	Eopsetta_jordani	20	Conception	30	36	33	-127	-119	-123	2003	2008	NA	NA	0	550	16.02392297	13.152	18.151	0.062736633	NA	NA	NA	NA	0.430011447	0.097018587	4.668127877	1.227061417	5.529789916	5.163	10.662	0.093575001
769	Eopsetta_jordani	20	Conception	30	36	33	-127	-119	-123	2003	2008	NA	NA	0	550	16.02392297	13.152	18.151	0.062736633	NA	NA	NA	NA	0.430011447	0.097018587	4.668127877	1.227061417	5.529789916	5.163	10.662	0.093575001
770	Eopsetta_jordani	20	Monterey	36	40.5	38.25	-129	-122.5	-125.75	2003	2008	NA	NA	0	550	13.98147722	11.483	16.031	0.068096955	NA	NA	NA	NA	0.69531466	0.182825325	8.546394488	1.234517276	5.262122302	4.77	11.605	0.169043389
771	Eopsetta_jordani	20	Monterey	36	40.5	38.25	-129	-122.5	-125.75	2003	2008	NA	NA	0	550	13.98147722	11.483	16.031	0.068096955	NA	NA	NA	NA	0.69531466	0.182825325	8.546394488	1.234517276	5.262122302	4.77	11.605	0.169043389
772	Eopsetta_jordani	20	Eureka	40.5	43	41.75	-129	-124	-126.5	2003	2008	NA	NA	0	550	12.88072193	10.947	14.067	0.05665135	NA	NA	NA	NA	0.748887646	0.29519458	6.244719458	1.071941856	5.071139037	4.733	9.4	0.16963912
773	Eopsetta_jordani	20	Eureka	40.5	43	41.75	-129	-124	-126.5	2003	2008	NA	NA	0	550	12.88072193	10.947	14.067	0.05665135	NA	NA	NA	NA	0.748887646	0.29519458	6.244719458	1.071941856	5.071139037	4.733	9.4	0.16963912
774	Eopsetta_jordani	20	Columbia	43	47.5	45.25	-129	-124	-126.5	2003	2008	NA	NA	0	550	12.51001714	11.389	13.392	0.034892782	NA	NA	NA	NA	0.958257831	0.320467587	9.450062706	1.403141397	5.178891429	4.452	10.117	0.222069276
775	Eopsetta_jordani	20	Columbia	43	47.5	45.25	-129	-124	-126.5	2003	2008	NA	NA	0	550	12.51001714	11.389	13.392	0.034892782	NA	NA	NA	NA	0.958257831	0.320467587	9.450062706	1.403141397	5.178891429	4.452	10.117	0.222069276
776	Eopsetta_jordani	20	Vancouver	47.3	48.5	47.9	-127	-124	-125.5	2003	2008	NA	NA	0	550	11.49825	10.897	11.988	0.025332421	NA	NA	NA	NA	2.480638102	0.51936219	9.450062706	0.828688647	5.751416667	4.658	9.574	0.259915838
777	Eopsetta_jordani	20	Vancouver	47.3	48.5	47.9	-127	-124	-125.5	2003	2008	NA	NA	0	550	11.49825	10.897	11.988	0.025332421	NA	NA	NA	NA	2.480638102	0.51936219	9.450062706	0.828688647	5.751416667	4.658	9.574	0.259915838
778	Sebastes_crameri	23	Monterey	36	40.5	38.25	-129	-122.5	-125.75	2003	2008	NA	NA	183	366	13.98147722	11.483	16.031	0.068096955	NA	NA	NA	NA	0.69531466	0.182825325	8.546394488	1.234517276	6.520232614	5.975	11.605	0.100531543
779	Sebastes_crameri	23	Monterey	36	40.5	38.25	-129	-122.5	-125.75	2003	2008	NA	NA	183	366	13.98147722	11.483	16.031	0.068096955	NA	NA	NA	NA	0.69531466	0.182825325	8.546394488	1.234517276	6.520232614	5.975	11.605	0.100531543
780	Sebastes_crameri	23	Eureka	40.5	43	41.75	-129	-124	-126.5	2003	2008	NA	NA	183	366	12.88072193	10.947	14.067	0.05665135	NA	NA	NA	NA	0.748887646	0.29519458	6.244719458	1.071941856	6.14071123	5.897	9.4	0.09991717
781	Sebastes_crameri	23	Eureka	40.5	43	41.75	-129	-124	-126.5	2003	2008	NA	NA	183	366	12.88072193	10.947	14.067	0.05665135	NA	NA	NA	NA	0.748887646	0.29519458	6.244719458	1.071941856	6.14071123	5.897	9.4	0.09991717
782	Sebastes_crameri	23	Columbia	43	47.5	45.25	-129	-124	-126.5	2003	2008	NA	NA	183	366	12.51001714	11.389	13.392	0.034892782	NA	NA	NA	NA	0.958257831	0.320467587	9.450062706	1.403141397	6.06954	5.353	10.117	0.138319977
783	Sebastes_crameri	23	Columbia	43	47.5	45.25	-129	-124	-126.5	2003	2008	NA	NA	183	366	12.51001714	11.389	13.392	0.034892782	NA	NA	NA	NA	0.958257831	0.320467587	9.450062706	1.403141397	6.06954	5.353	10.117	0.138319977
784	Sebastes_crameri	23	Vancouver	47.3	48.5	47.9	-127	-124	-125.5	2003	2008	NA	NA	183	366	11.49825	10.897	11.988	0.025332421	NA	NA	NA	NA	2.480638102	0.51936219	9.450062706	0.828688647	6.422270833	5.608	9.574	0.164467251
785	Sebastes_crameri	23	Vancouver	47.3	48.5	47.9	-127	-124	-125.5	2003	2008	NA	NA	183	366	11.49825	10.897	11.988	0.025332421	NA	NA	NA	NA	2.480638102	0.51936219	9.450062706	0.828688647	6.422270833	5.608	9.574	0.164467251
786	Microstomus_pacificus	154	Conception	30	36	33	-127	-119	-123	2003	2008	NA	NA	10	1280	16.02392297	13.152	18.151	0.062736633	NA	NA	NA	NA	0.430011447	0.097018587	4.668127877	1.227061417	3.481431373	3.154	10.662	0.260648147
787	Microstomus_pacificus	154	Conception	30	36	33	-127	-119	-123	2003	2008	NA	NA	10	1280	16.02392297	13.152	18.151	0.062736633	NA	NA	NA	NA	0.430011447	0.097018587	4.668127877	1.227061417	3.481431373	3.154	10.662	0.260648147
788	Microstomus_pacificus	154	Monterey	36	40.5	38.25	-129	-122.5	-125.75	2003	2008	NA	NA	10	1280	13.98147722	11.483	16.031	0.068096955	NA	NA	NA	NA	0.69531466	0.182825325	8.546394488	1.234517276	3.399788969	2.972	11.605	0.374965104
789	Microstomus_pacificus	154	Monterey	36	40.5	38.25	-129	-122.5	-125.75	2003	2008	NA	NA	10	1280	13.98147722	11.483	16.031	0.068096955	NA	NA	NA	NA	0.69531466	0.182825325	8.546394488	1.234517276	3.399788969	2.972	11.605	0.374965104
790	Microstomus_pacificus	154	Eureka	40.5	43	41.75	-129	-124	-126.5	2003	2008	NA	NA	10	1280	12.88072193	10.947	14.067	0.05665135	NA	NA	NA	NA	0.748887646	0.29519458	6.244719458	1.071941856	3.389160428	2.968	9.4	0.382227583
791	Microstomus_pacificus	154	Eureka	40.5	43	41.75	-129	-124	-126.5	2003	2008	NA	NA	10	1280	12.88072193	10.947	14.067	0.05665135	NA	NA	NA	NA	0.748887646	0.29519458	6.244719458	1.071941856	3.389160428	2.968	9.4	0.382227583
792	Microstomus_pacificus	154	Columbia	43	47.5	45.25	-129	-124	-126.5	2003	2008	NA	NA	10	1280	12.51001714	11.389	13.392	0.034892782	NA	NA	NA	NA	0.958257831	0.320467587	9.450062706	1.403141397	3.699485714	2.848	10.117	0.469024928
793	Microstomus_pacificus	154	Columbia	43	47.5	45.25	-129	-124	-126.5	2003	2008	NA	NA	10	1280	12.51001714	11.389	13.392	0.034892782	NA	NA	NA	NA	0.958257831	0.320467587	9.450062706	1.403141397	3.699485714	2.848	10.117	0.469024928
794	Microstomus_pacificus	154	Vancouver	47.3	48.5	47.9	-127	-124	-125.5	2003	2008	NA	NA	10	1280	11.49825	10.897	11.988	0.025332421	NA	NA	NA	NA	2.480638102	0.51936219	9.450062706	0.828688647	4.740958333	2.948	9.574	0.473077952
795	Microstomus_pacificus	154	Vancouver	47.3	48.5	47.9	-127	-124	-125.5	2003	2008	NA	NA	10	1280	11.49825	10.897	11.988	0.025332421	NA	NA	NA	NA	2.480638102	0.51936219	9.450062706	0.828688647	4.740958333	2.948	9.574	0.473077952
796	Anoplopoma_fimbria	157	Conception	30	36	33	-127	-119	-123	2003	2008	NA	NA	175	1280	16.02392297	13.152	18.151	0.062736633	NA	NA	NA	NA	0.430011447	0.097018587	4.668127877	1.227061417	3.481431373	3.154	10.662	0.260648147
797	Anoplopoma_fimbria	157	Conception	30	36	33	-127	-119	-123	2003	2008	NA	NA	175	1280	16.02392297	13.152	18.151	0.062736633	NA	NA	NA	NA	0.430011447	0.097018587	4.668127877	1.227061417	3.481431373	3.154	10.662	0.260648147
798	Anoplopoma_fimbria	157	Monterey	36	40.5	38.25	-129	-122.5	-125.75	2003	2008	NA	NA	175	1280	13.98147722	11.483	16.031	0.068096955	NA	NA	NA	NA	0.69531466	0.182825325	8.546394488	1.234517276	3.399788969	2.972	11.605	0.374965104
799	Anoplopoma_fimbria	157	Monterey	36	40.5	38.25	-129	-122.5	-125.75	2003	2008	NA	NA	175	1280	13.98147722	11.483	16.031	0.068096955	NA	NA	NA	NA	0.69531466	0.182825325	8.546394488	1.234517276	3.399788969	2.972	11.605	0.374965104
800	Anoplopoma_fimbria	157	Eureka	40.5	43	41.75	-129	-124	-126.5	2003	2008	NA	NA	175	1280	12.88072193	10.947	14.067	0.05665135	NA	NA	NA	NA	0.748887646	0.29519458	6.244719458	1.071941856	3.389160428	2.968	9.4	0.382227583
801	Anoplopoma_fimbria	157	Eureka	40.5	43	41.75	-129	-124	-126.5	2003	2008	NA	NA	175	1280	12.88072193	10.947	14.067	0.05665135	NA	NA	NA	NA	0.748887646	0.29519458	6.244719458	1.071941856	3.389160428	2.968	9.4	0.382227583
802	Anoplopoma_fimbria	157	Columbia	43	47.5	45.25	-129	-124	-126.5	2003	2008	NA	NA	175	1280	12.51001714	11.389	13.392	0.034892782	NA	NA	NA	NA	0.958257831	0.320467587	9.450062706	1.403141397	3.699485714	2.848	10.117	0.469024928
803	Anoplopoma_fimbria	157	Columbia	43	47.5	45.25	-129	-124	-126.5	2003	2008	NA	NA	175	1280	12.51001714	11.389	13.392	0.034892782	NA	NA	NA	NA	0.958257831	0.320467587	9.450062706	1.403141397	3.699485714	2.848	10.117	0.469024928
804	Anoplopoma_fimbria	157	Vancouver	47.3	48.5	47.9	-127	-124	-125.5	2003	2008	NA	NA	175	1280	11.49825	10.897	11.988	0.025332421	NA	NA	NA	NA	2.480638102	0.51936219	9.450062706	0.828688647	4.740958333	2.948	9.574	0.473077952
805	Anoplopoma_fimbria	157	Vancouver	47.3	48.5	47.9	-127	-124	-125.5	2003	2008	NA	NA	175	1280	11.49825	10.897	11.988	0.025332421	NA	NA	NA	NA	2.480638102	0.51936219	9.450062706	0.828688647	4.740958333	2.948	9.574	0.473077952
806	Sebastes_aurora	149	Conception	30	36	33	-127	-119	-123	2003	2008	NA	NA	366	550	16.02392297	13.152	18.151	0.062736633	NA	NA	NA	NA	0.430011447	0.097018587	4.668127877	1.227061417	5.529789916	5.163	10.662	0.093575001
807	Sebastes_aurora	149	Conception	30	36	33	-127	-119	-123	2003	2008	NA	NA	366	550	16.02392297	13.152	18.151	0.062736633	NA	NA	NA	NA	0.430011447	0.097018587	4.668127877	1.227061417	5.529789916	5.163	10.662	0.093575001
808	Sebastes_aurora	149	Monterey	36	40.5	38.25	-129	-122.5	-125.75	2003	2008	NA	NA	366	550	13.98147722	11.483	16.031	0.068096955	NA	NA	NA	NA	0.69531466	0.182825325	8.546394488	1.234517276	5.262122302	4.77	11.605	0.169043389
809	Sebastes_aurora	149	Monterey	36	40.5	38.25	-129	-122.5	-125.75	2003	2008	NA	NA	366	550	13.98147722	11.483	16.031	0.068096955	NA	NA	NA	NA	0.69531466	0.182825325	8.546394488	1.234517276	5.262122302	4.77	11.605	0.169043389
810	Sebastes_aurora	149	Eureka	40.5	43	41.75	-129	-124	-126.5	2003	2008	NA	NA	366	550	12.88072193	10.947	14.067	0.05665135	NA	NA	NA	NA	0.748887646	0.29519458	6.244719458	1.071941856	5.071139037	4.733	9.4	0.16963912
811	Sebastes_aurora	149	Eureka	40.5	43	41.75	-129	-124	-126.5	2003	2008	NA	NA	366	550	12.88072193	10.947	14.067	0.05665135	NA	NA	NA	NA	0.748887646	0.29519458	6.244719458	1.071941856	5.071139037	4.733	9.4	0.16963912
812	Sebastes_aurora	149	Columbia	43	47.5	45.25	-129	-124	-126.5	2003	2008	NA	NA	366	550	12.51001714	11.389	13.392	0.034892782	NA	NA	NA	NA	0.958257831	0.320467587	9.450062706	1.403141397	5.178891429	4.452	10.117	0.222069276
813	Sebastes_aurora	149	Columbia	43	47.5	45.25	-129	-124	-126.5	2003	2008	NA	NA	366	550	12.51001714	11.389	13.392	0.034892782	NA	NA	NA	NA	0.958257831	0.320467587	9.450062706	1.403141397	5.178891429	4.452	10.117	0.222069276
